SGAN;Presentación;Peso Neto (kg);Tipo;Categoría;Regional;mar-23;abr-23;may-23;jun-23;jul-23;ago-23;Septiembre;Octubre;Noviembre;Diciembre;Target Market;Tipo ABC;Septiembre;Octubre;Noviembre;Diciembre
S2857;PC;50;FERT;NORM;ORIENTE;1.014;306;570;795;1.050;1.410;1.085;1.085;1.085;1.085;BUILDING FINISHING;A;8.552;5.648;5.648;5.648
S2857;PC;50;FERT;NORM;BOGOTÁ;4.167;4.320;7.644;7.935;4.566;10.992;7.831;7.831;7.831;7.831;BUILDING FINISHING;A;5.330;4.612;4.612;4.612
S2857;PC;50;FERT;NORM;BARRANQUILLA;0;1.515;1.236;3.234;201;0;1.145;1.145;1.145;1.145;BUILDING FINISHING;A;1.159;889;889;889
S2857;PC;50;FERT;NORM;PEREIRA;348;297;210;330;1.233;1.797;1.120;1.120;1.120;1.120;BUILDING FINISHING;A;1.824;1.477;1.477;1.477
S2857;PC;50;FERT;NORM;SANTANDER;1.200;1.068;0;1.518;2.697;432;1.549;1.549;1.549;1.549;BUILDING FINISHING;A;733;583;583;583
S2857;PC;50;FERT;NORM;MEDELLÍN;0;0;0;0;0;3;1;1;1;1;BUILDING FINISHING;A;9;7;7;7
S543;PC;0,399;FERT;NORM;BOGOTÁ;17.343;12.996;20.319;12.084;19.551;14.037;16.055;16.055;16.055;16.055;SEALING & BONDING;A;15.855;16.606;18.955;13.680
S543;PC;0,399;FERT;NORM;BARRANQUILLA;5.640;5.334;5.568;7.290;4.320;3.723;5.313;5.313;5.313;5.313;SEALING & BONDING;A;5.572;5.695;6.501;4.692
S543;PC;0,399;FERT;NORM;CALI;2.526;4.452;9.204;5.679;2.853;12.177;6.903;6.903;6.903;6.903;SEALING & BONDING;A;4.428;5.309;6.060;4.374
S543;PC;0,399;FERT;NORM;ORIENTE;6.432;2.508;2.415;4.758;3.348;5.832;4.646;4.646;4.646;4.646;SEALING & BONDING;A;3.631;4.159;4.747;3.426
S543;PC;0,399;FERT;NORM;MEDELLÍN;2.064;2.304;5.040;1.980;2.880;3.240;2.918;2.918;2.918;2.918;SEALING & BONDING;A;2.643;2.772;3.164;2.283
S543;PC;0,399;FERT;NORM;SANTANDER;3.060;1.872;3.522;1.761;1.362;0;1.930;1.930;1.930;1.930;SEALING & BONDING;A;2.229;2.236;2.553;1.842
S543;PC;0,399;FERT;NORM;PEREIRA;1.080;612;1.512;720;2.499;1.032;1.417;1.417;1.417;1.417;SEALING & BONDING;A;1.510;1.596;1.822;1.315
S352;FT2;0,177;FERT;NORM;BARRANQUILLA;72.000;93.000;16.500;1.500;0;1.500;30.750;30.750;30.750;30.750;ROOFING;B;22.396;9.860;22.068;17.420
S352;FT2;0,177;FERT;NORM;BOGOTÁ;57.000;69.000;12.000;0;0;0;23.000;23.000;23.000;23.000;ROOFING;B;22.913;10.011;22.405;17.686
S352;FT2;0,177;FERT;NORM;CALI;0;0;0;0;0;0;0;0;0;0;ROOFING;B;1.550;602;1.348;1.064
S352;FT2;0,177;FERT;NORM;SANTANDER;0;0;0;0;0;0;0;0;0;0;ROOFING;B;172;0;0;0
S352;FT2;0,177;FERT;NORM;ORIENTE;0;0;0;0;0;0;0;0;0;0;ROOFING;B;172;75;168;133
S302;PC;0,375;FERT;NORM;BOGOTÁ;16.644;9.384;972;12.390;13.797;11.592;12.593;12.593;12.593;12.593;INDUSTRY;A;11.220;11.220;11.220;11.220
S302;PC;0,375;FERT;NORM;BARRANQUILLA;10.101;2.736;4.500;6.204;10.788;4.116;7.036;7.036;7.036;7.036;INDUSTRY;A;8.640;8.640;8.640;8.640
S302;PC;0,375;FERT;NORM;CALI;6.162;6.096;7.662;8.136;6.408;396;5.810;5.810;5.810;5.810;INDUSTRY;A;5.100;5.100;5.100;5.100
S302;PC;0,375;FERT;NORM;MEDELLÍN;1.512;4.032;6.864;5.055;1.872;1.560;3.483;3.483;3.483;3.483;INDUSTRY;A;4.680;4.680;4.680;4.680
S302;PC;0,375;FERT;NORM;SANTANDER;7.560;612;252;360;0;0;1.464;1.464;1.464;1.464;INDUSTRY;A;5.040;5.040;5.040;5.040
S302;PC;0,375;FERT;NORM;ORIENTE;3.672;2.808;5.724;2.988;2.772;3.168;3.522;3.522;3.522;3.522;INDUSTRY;A;4.536;4.536;4.536;4.536
S302;PC;0,375;FERT;NORM;PEREIRA;396;360;468;252;864;36;396;396;396;396;INDUSTRY;A;360;360;360;360
S353;FT2;0,126;FERT;NORM;BARRANQUILLA;2.250;0;4.500;0;0;18.000;6.000;6.000;6.000;6.000;ROOFING;A;0;12.520;0;12.520
S353;FT2;0,126;FERT;NORM;BOGOTÁ;0;0;15.750;0;2.250;6.750;4.125;4.125;4.125;4.125;ROOFING;A;0;7.546;0;7.546
S353;FT2;0,126;FERT;NORM;MEDELLÍN;0;0;0;2.250;18.000;0;6.750;6.750;6.750;6.750;ROOFING;A;0;3.259;0;3.259
S353;FT2;0,126;FERT;NORM;SANTANDER;0;0;0;0;0;0;0;0;0;0;ROOFING;A;0;5.660;0;5.660
S353;FT2;0,126;FERT;NORM;PEREIRA;0;0;0;6.750;0;0;2.250;2.250;2.250;2.250;ROOFING;A;0;514;0;514
S353;FT2;0,126;FERT;NORM;CALI;0;0;0;0;2.250;0;750;750;750;750;ROOFING;A;0;343;0;343
S4259;PC;0,9;FERT;ERLA;BOGOTÁ;10.971;9.894;9.438;14.142;14.847;15.201;14.730;14.730;14.730;14.730;ENG REFURBISHMENT;A;11.789;13.895;11.260;12.537
S4259;PC;0,9;FERT;ERLA;BARRANQUILLA;7.521;5.322;6.510;6.099;8.346;12.237;8.894;8.894;8.894;8.894;ENG REFURBISHMENT;A;8.917;10.115;8.197;9.126
S4259;PC;0,9;FERT;ERLA;MEDELLÍN;3.183;2.493;6.609;3.522;5.625;4.302;4.483;4.483;4.483;4.483;ENG REFURBISHMENT;A;3.998;4.523;3.665;4.081
S4259;PC;0,9;FERT;ERLA;ORIENTE;3.339;2.061;2.493;2.502;2.586;2.442;2.571;2.571;2.571;2.571;ENG REFURBISHMENT;A;2.767;3.216;2.606;2.902
S4259;PC;0,9;FERT;ERLA;SANTANDER;3.843;2.064;1.161;2.109;498;198;1.646;1.646;1.646;1.646;ENG REFURBISHMENT;A;3.442;3.529;2.859;3.184
S4259;PC;0,9;FERT;ERLA;CALI;1.980;1.509;2.808;3.960;1.737;2.376;2.691;2.691;2.691;2.691;ENG REFURBISHMENT;A;2.686;2.766;2.242;2.496
S4259;PC;0,9;FERT;ERLA;PEREIRA;3.336;1.947;1.527;2.049;2.073;1.665;2.100;2.100;2.100;2.100;ENG REFURBISHMENT;A;2.100;2.457;1.991;2.217
S3529;PC;0,393;FERT;NORM;BOGOTÁ;6.552;10.656;6.228;3.024;6.048;5.148;6.276;6.276;6.276;6.276;INDUSTRY;A;9.324;9.324;9.324;9.324
S3529;PC;0,393;FERT;NORM;MEDELLÍN;1.008;0;1.476;6.300;4.284;12.384;7.656;7.656;7.656;7.656;INDUSTRY;A;4.896;4.896;4.896;4.896
S3529;PC;0,393;FERT;NORM;SANTANDER;0;11.412;9.696;4.926;144;0;4.363;4.363;4.363;4.363;INDUSTRY;A;7.200;7.200;7.200;7.200
S3529;PC;0,393;FERT;NORM;BARRANQUILLA;3.096;3.276;5.076;6.588;8.520;10.608;8.572;8.572;8.572;8.572;INDUSTRY;A;7.200;7.200;7.200;7.200
S3529;PC;0,393;FERT;NORM;PEREIRA;2.160;1.440;2.016;1.152;2.412;720;1.650;1.650;1.650;1.650;INDUSTRY;A;3.600;3.625;3.625;3.625
S3529;PC;0,393;FERT;NORM;CALI;2.052;3.456;4.266;432;1.476;2.340;2.337;2.337;2.337;2.337;INDUSTRY;A;3.000;3.000;3.000;3.000
S3529;PC;0,393;FERT;NORM;ORIENTE;2.448;1.728;0;1.404;0;1.152;1.122;1.122;1.122;1.122;INDUSTRY;A;360;360;360;360
S3236;KG;1;FERT;YBLK;MEDELLÍN;30.000;18.915;22.743;20.100;31.320;39.900;30.440;30.440;30.440;30.440;CONCRETE.;A;32.322;33.686;21.202;25.352
S3236;KG;1;FERT;YBLK;ORIENTE;15.000;6.000;12.000;6.000;10.500;0;8.250;8.250;8.250;8.250;CONCRETE.;A;9.000;9.000;7.223;8.636
S3236;KG;1;FERT;YBLK;CALI;0;9.000;0;0;12.000;0;4.000;4.000;4.000;4.000;CONCRETE.;A;0;0;2.559;3.060
S4125;KG;1;FERT;YBLK;BOGOTÁ;9.000;15.000;9.000;22.500;9.000;18.000;16.500;16.500;16.500;16.500;CONCRETE.;B;6.938;3.434;0;0
S4125;KG;1;FERT;YBLK;SANTANDER;3.000;3.000;3.900;3.120;0;2.400;2.570;2.570;2.570;2.570;CONCRETE.;B;6.593;2.866;0;0
S4125;KG;1;FERT;YBLK;CALI;0;7.500;0;6.000;0;6.000;4.000;4.000;4.000;4.000;CONCRETE.;B;2.760;1.274;0;0
S4125;KG;1;FERT;YBLK;PEREIRA;7.500;0;0;0;0;0;1.250;1.250;1.250;1.250;CONCRETE.;B;2.266;1.030;0;0
S4125;KG;1;FERT;YBLK;ORIENTE;14.100;3.000;0;3.000;15;0;3.353;3.353;3.353;3.353;CONCRETE.;B;1.851;916;0;0
S3651;KG;1;FERT;YBLK;MEDELLÍN;18.000;21.000;42.000;12.000;13.500;15.690;20.365;20.365;20.365;20.365;CONCRETE.;B;24.000;24.000;8.380;0
S3651;KG;1;FERT;YBLK;CALI;15.000;9.000;36.015;0;60;75;10.025;10.025;10.025;10.025;CONCRETE.;B;15.000;15.000;4.676;0
S3238;KG;1;FERT;YBLK;ORIENTE;36.000;36.000;24.000;36.000;24.000;24.000;30.000;30.000;30.000;30.000;CONCRETE.;B;30.054;28.237;28.237;28.237
S544;PC;0,399;FERT;NORM;BOGOTÁ;8.913;17.112;18.645;13.416;12.339;8.784;13.202;13.202;13.202;13.202;SEALING & BONDING;A;17.903;17.948;9.458;18.890
S544;PC;0,399;FERT;NORM;CALI;3.942;4.272;7.566;4.473;4.845;3.960;4.843;4.843;4.843;4.843;SEALING & BONDING;A;5.726;5.756;3.033;6.058
S544;PC;0,399;FERT;NORM;MEDELLÍN;2.634;2.052;5.082;3.060;2.751;3.456;3.173;3.173;3.173;3.173;SEALING & BONDING;A;3.910;3.931;2.072;4.137
S544;PC;0,399;FERT;NORM;ORIENTE;3.504;1.464;1.932;3.528;1.890;3.183;2.867;2.867;2.867;2.867;SEALING & BONDING;A;3.757;3.891;2.051;4.095
S544;PC;0,399;FERT;NORM;BARRANQUILLA;2.157;1.077;588;2.502;1.632;1.482;1.872;1.872;1.872;1.872;SEALING & BONDING;A;2.366;2.301;1.212;2.421
S544;PC;0,399;FERT;NORM;SANTANDER;1.296;771;1.026;720;468;72;726;726;726;726;SEALING & BONDING;A;1.480;1.371;722;1.442
S544;PC;0,399;FERT;NORM;PEREIRA;216;288;648;252;468;306;363;363;363;363;SEALING & BONDING;A;1.039;1.006;530;1.059
S2;PC;40;FERT;NORM;CALI;16.020;10.344;17.730;20.208;21.453;19.470;20.377;20.377;20.377;20.377;BUILDING FINISHING;A;35.105;29.979;30.018;22.018
S2;PC;40;FERT;NORM;BOGOTÁ;5.466;1.440;2.457;3.882;1.806;2.949;3.000;3.000;3.000;3.000;BUILDING FINISHING;A;5.672;4.663;4.669;3.424
S2;PC;40;FERT;NORM;PEREIRA;1.128;1.533;4.797;5.730;4.821;1.788;4.113;4.113;4.113;4.113;BUILDING FINISHING;A;5.211;4.321;4.327;3.174
S2;PC;40;FERT;NORM;MEDELLÍN;2.031;1.704;1.899;1.296;771;1.680;1.564;1.564;1.564;1.564;BUILDING FINISHING;A;3.877;3.203;3.207;2.352
S2;PC;40;FERT;NORM;SANTANDER;1.023;234;471;198;81;150;360;360;360;360;BUILDING FINISHING;A;1.396;1.139;1.140;836
S2;PC;40;FERT;NORM;ORIENTE;1.344;114;1.230;78;15;114;483;483;483;483;BUILDING FINISHING;A;1.049;878;879;645
S2;PC;40;FERT;NORM;BARRANQUILLA;42;432;30;261;204;69;178;178;178;178;BUILDING FINISHING;A;908;711;712;522
S1284;PC;0,288;HAWA;NORM;BARRANQUILLA;8.520;4.644;4.824;4.860;4.428;4.644;5.320;5.320;5.320;5.320;INDUSTRY;A;7.320;7.320;7.320;7.320
S1284;PC;0,288;HAWA;NORM;CALI;1.332;5.454;8.964;4.680;3.456;9.396;5.844;5.844;5.844;5.844;INDUSTRY;A;6.912;6.912;6.912;6.912
S1284;PC;0,288;HAWA;NORM;MEDELLÍN;10.086;288;4.932;1.116;2.544;5.472;4.073;4.073;4.073;4.073;INDUSTRY;A;6.984;4.316;6.984;3.204
S1284;PC;0,288;HAWA;NORM;BOGOTÁ;2.304;11.829;0;864;3.492;72;3.094;3.094;3.094;3.094;INDUSTRY;A;8.928;8.928;8.928;8.928
S1284;PC;0,288;HAWA;NORM;SANTANDER;3.600;11.664;72;2.520;0;0;2.976;2.976;2.976;2.976;INDUSTRY;A;4.824;4.824;4.824;4.824
S1284;PC;0,288;HAWA;NORM;ORIENTE;36;0;1.800;3.456;108;252;1.272;1.272;1.272;1.272;INDUSTRY;A;2.664;2.664;2.664;2.664
S1284;PC;0,288;HAWA;NORM;PEREIRA;108;540;0;360;684;0;348;348;348;348;INDUSTRY;A;360;360;360;360
S4322;M;0,006;FERT;NORM;CALI;28.665;0;19.404;28.317;7.080;30.972;22.123;22.123;22.123;22.123;SEALING & BONDING;B;6.613;8.151;11.350;7.841
S4322;M;0,006;FERT;NORM;BOGOTÁ;1.416;5.538;6.003;4.260;1.416;2.016;3.442;3.442;3.442;3.442;SEALING & BONDING;B;2.553;2.157;3.003;2.075
S4322;M;0,006;FERT;NORM;BARRANQUILLA;2.250;0;3.291;1.716;2.193;3.170;2.360;2.360;2.360;2.360;SEALING & BONDING;B;1.509;1.630;2.270;1.568
S4322;M;0,006;FERT;NORM;ORIENTE;2.832;300;0;3.978;0;0;1.326;1.326;1.326;1.326;SEALING & BONDING;B;706;740;1.030;711
S4322;M;0,006;FERT;NORM;MEDELLÍN;0;0;0;0;0;0;0;0;0;0;SEALING & BONDING;B;1.180;425;591;408
S4322;M;0,006;FERT;NORM;PEREIRA;2.832;0;0;705;1.716;0;876;876;876;876;SEALING & BONDING;B;450;404;563;389
S4322;M;0,006;FERT;NORM;SANTANDER;60;126;0;1.140;0;0;380;380;380;380;SEALING & BONDING;B;198;196;273;188
S3652;KG;1;FERT;YBLK;MEDELLÍN;6.000;15.000;49.620;19.500;20.100;6.090;19.385;19.385;19.385;19.385;CONCRETE.;B;15.000;15.000;16.274;8.810
S3652;KG;1;FERT;YBLK;CALI;6.000;3.000;7.605;4.500;21.000;0;8.500;8.500;8.500;8.500;CONCRETE.;B;10.500;10.500;10.141;5.490
S3652;KG;1;FERT;YBLK;ORIENTE;0;3.300;0;120;0;0;570;570;570;570;CONCRETE.;B;0;0;401;217
S2766;PC;0,288;HAWA;NORM;BOGOTÁ;14.850;15.687;9.972;10.566;15.186;16.803;14.185;14.185;14.185;14.185;SEALING & BONDING;A;15.285;16.726;14.912;12.018
S2766;PC;0,288;HAWA;NORM;MEDELLÍN;4.452;3.894;4.932;4.248;5.532;4.500;4.760;4.760;4.760;4.760;SEALING & BONDING;A;5.577;5.685;5.068;4.085
S2766;PC;0,288;HAWA;NORM;CALI;1.035;1.275;816;1.971;858;918;1.249;1.249;1.249;1.249;SEALING & BONDING;A;1.844;1.917;1.709;1.377
S2766;PC;0,288;HAWA;NORM;BARRANQUILLA;2.328;1.176;1.068;1.275;1.284;2.034;1.531;1.531;1.531;1.531;SEALING & BONDING;A;1.650;1.897;1.692;1.363
S2766;PC;0,288;HAWA;NORM;ORIENTE;432;744;1.404;1.584;540;432;856;856;856;856;SEALING & BONDING;A;1.326;1.372;1.223;986
S2766;PC;0,288;HAWA;NORM;PEREIRA;576;525;684;360;576;792;586;586;586;586;SEALING & BONDING;A;754;803;716;577
S2766;PC;0,288;HAWA;NORM;SANTANDER;216;180;576;504;36;252;294;294;294;294;SEALING & BONDING;A;830;861;767;618
S645;PC;50;FERT;NORM;BOGOTÁ;13.971;4.128;13.038;11.106;10.917;11.382;11.135;11.135;11.135;11.135;BUILDING FINISHING;A;14.331;14.679;12.701;7.930
S645;PC;50;FERT;NORM;PEREIRA;1.335;3.405;8.736;6.933;7.623;4.131;6.229;6.229;6.229;6.229;BUILDING FINISHING;A;6.622;6.634;5.740;3.584
S645;PC;50;FERT;NORM;MEDELLÍN;5.523;1.836;2.445;6.177;4.278;6.855;5.770;5.770;5.770;5.770;BUILDING FINISHING;A;5.152;5.678;4.913;3.067
S645;PC;50;FERT;NORM;CALI;3.333;2.088;2.067;1.527;5.124;3.048;3.233;3.233;3.233;3.233;BUILDING FINISHING;A;3.765;3.846;3.328;2.078
S645;PC;50;FERT;NORM;BARRANQUILLA;0;1.803;1.020;225;0;39;515;515;515;515;BUILDING FINISHING;A;2.415;2.200;1.904;1.189
S645;PC;50;FERT;NORM;SANTANDER;195;300;147;9;90;1.200;433;433;433;433;BUILDING FINISHING;A;397;396;343;214
S645;PC;50;FERT;NORM;ORIENTE;0;63;150;60;0;0;46;46;46;46;BUILDING FINISHING;A;34;35;30;19
S928;M;0,816;FERT;NORM;BOGOTÁ;11.070;7.110;7.920;4.770;4.500;4.590;6.660;6.660;6.660;6.660;WATERPROOFING;A;7.546;7.216;6.662;5.499
S928;M;0,816;FERT;NORM;ORIENTE;4.140;2.430;7.020;1.800;5.490;3.150;4.005;4.005;4.005;4.005;WATERPROOFING;A;5.449;5.260;4.855;4.008
S928;M;0,816;FERT;NORM;BARRANQUILLA;4.680;1.350;2.250;2.430;2.340;1.980;2.505;2.505;2.505;2.505;WATERPROOFING;A;3.957;3.763;3.473;2.867
S928;M;0,816;FERT;NORM;PEREIRA;1.530;2.970;2.700;3.510;2.700;3.330;3.180;3.180;3.180;3.180;WATERPROOFING;A;3.589;3.557;3.283;2.710
S928;M;0,816;FERT;NORM;CALI;1.890;990;1.170;2.250;2.520;3.330;2.700;2.700;2.700;2.700;WATERPROOFING;A;2.425;2.527;2.333;1.925
S928;M;0,816;FERT;NORM;MEDELLÍN;1.620;3.150;1.080;2.700;2.160;2.520;2.460;2.460;2.460;2.460;WATERPROOFING;A;2.728;2.574;2.377;1.962
S928;M;0,816;FERT;NORM;SANTANDER;3.240;3.330;2.520;1.170;0;0;1.710;1.710;1.710;1.710;WATERPROOFING;A;2.499;2.289;2.113;1.744
S1168;PC;30;FERT;NORM;BARRANQUILLA;8.661;801;1.944;11.082;2.919;5.661;6.554;6.554;6.554;6.554;BUILDING FINISHING;A;8.270;8.842;8.700;10.654
S1168;PC;30;FERT;NORM;CALI;3.489;6.879;5.823;3.366;4.929;5.739;5.038;5.038;5.038;5.038;BUILDING FINISHING;A;5.969;5.735;5.642;6.910
S1168;PC;30;FERT;NORM;SANTANDER;3.138;2.373;5.310;1.275;7.413;2.625;3.771;3.771;3.771;3.771;BUILDING FINISHING;A;4.211;4.391;4.320;5.290
S1168;PC;30;FERT;NORM;ORIENTE;2.574;2.058;1.707;2.037;2.910;6.972;3.973;3.973;3.973;3.973;BUILDING FINISHING;A;2.819;3.149;3.099;3.794
S1168;PC;30;FERT;NORM;PEREIRA;1.488;195;1.971;981;1.092;1.005;1.122;1.122;1.122;1.122;BUILDING FINISHING;A;1.290;1.383;1.360;1.666
S1168;PC;30;FERT;NORM;BOGOTÁ;1.524;645;1.494;885;1.611;1.599;1.365;1.365;1.365;1.365;BUILDING FINISHING;A;1.450;1.523;1.498;1.835
S1168;PC;30;FERT;NORM;MEDELLÍN;360;147;216;90;141;99;176;176;176;176;BUILDING FINISHING;A;179;184;181;221
S4141;KG;1;FERT;YBLK;CALI;10.800;5.700;0;16.800;17.700;29.100;21.200;21.200;21.200;21.200;CONCRETE.;B;10.500;10.500;19.887;16.315
S4141;KG;1;FERT;YBLK;BOGOTÁ;6.000;6.000;30;3.000;7.680;3.030;4.570;4.570;4.570;4.570;CONCRETE.;B;7.198;4.317;5.021;4.119
S4141;KG;1;FERT;YBLK;ORIENTE;3.000;0;3.000;3.000;15;0;1.503;1.503;1.503;1.503;CONCRETE.;B;3.000;3.000;1.282;1.051
S4141;KG;1;FERT;YBLK;BARRANQUILLA;0;0;0;0;0;0;0;0;0;0;CONCRETE.;B;0;0;1.693;1.389
S4141;KG;1;FERT;YBLK;MEDELLÍN;0;15;30;0;0;0;8;8;8;8;CONCRETE.;B;0;0;4;4
S4117;KG;1;FERT;YBLK;BARRANQUILLA;15.000;8.490;9.870;13.110;9.000;4.500;9.995;9.995;9.995;9.995;CONCRETE.;C;9.083;9.051;6.296;8.637
S4117;KG;1;FERT;YBLK;CALI;4.200;6.564;5.100;5.100;3.600;0;4.094;4.094;4.094;4.094;CONCRETE.;C;6.233;5.959;4.146;5.687
S4117;KG;1;FERT;YBLK;MEDELLÍN;12.000;60;0;3.660;4.500;0;3.370;3.370;3.370;3.370;CONCRETE.;C;4.350;3.447;2.398;3.289
S4117;KG;1;FERT;YBLK;BOGOTÁ;0;0;6.000;0;3.000;0;1.500;1.500;1.500;1.500;CONCRETE.;C;2.216;2.185;1.520;2.086
S4117;KG;1;FERT;YBLK;SANTANDER;0;3.000;0;0;90;90;530;530;530;530;CONCRETE.;C;3.334;3.297;2.293;3.146
S4117;KG;1;FERT;YBLK;ORIENTE;4.500;0;0;3.000;0;0;1.250;1.250;1.250;1.250;CONCRETE.;C;1.330;1.311;912;1.251
S4117;KG;1;FERT;YBLK;PEREIRA;0;0;2.220;1.020;0;0;540;540;540;540;CONCRETE.;C;1.247;1.230;856;1.174
S3798;PC;0,375;FERT;NORM;BOGOTÁ;32.904;6.156;24.264;8.244;6.624;37.020;19.202;19.202;19.202;19.202;INDUSTRY;A;17.928;17.928;17.928;17.928
S3798;PC;0,375;FERT;NORM;PEREIRA;72;2.088;0;0;2.268;36;768;768;768;768;INDUSTRY;A;540;540;540;540
S3798;PC;0,375;FERT;NORM;CALI;2.016;900;108;360;2.592;396;1.116;1.116;1.116;1.116;INDUSTRY;A;1.050;1.050;1.050;1.050
S3798;PC;0,375;FERT;NORM;MEDELLÍN;36;360;0;396;72;0;156;156;156;156;INDUSTRY;A;360;360;884;360
S3798;PC;0,375;FERT;NORM;ORIENTE;216;936;0;54;72;468;291;291;291;291;INDUSTRY;A;468;468;468;468
S3798;PC;0,375;FERT;NORM;BARRANQUILLA;216;144;36;36;36;0;78;78;78;78;INDUSTRY;A;360;574;586;419
S3798;PC;0,375;FERT;NORM;SANTANDER;0;0;0;0;0;0;0;0;0;0;INDUSTRY;A;108;226;231;166
S554;PC;0,768;FERT;NORM;BOGOTÁ;15.480;16.980;22.860;35.460;25.500;10.665;23.875;23.875;23.875;23.875;INDUSTRY;A;24.000;24.000;24.000;24.000
S554;PC;0,768;FERT;NORM;MEDELLÍN;0;0;600;60;1.080;60;400;400;400;400;INDUSTRY;A;498;407;494;615
S554;PC;0,768;FERT;NORM;BARRANQUILLA;300;0;360;0;300;300;210;210;210;210;INDUSTRY;A;420;420;420;420
S554;PC;0,768;FERT;NORM;SANTANDER;60;0;0;0;0;0;10;10;10;10;INDUSTRY;A;0;0;13;16
S2767;PC;0,288;HAWA;NORM;BOGOTÁ;9.276;8.937;2.874;4.767;8.607;10.011;7.795;7.795;7.795;7.795;SEALING & BONDING;A;6.817;6.794;7.205;6.095
S2767;PC;0,288;HAWA;NORM;ORIENTE;4.608;4.536;3.348;3.780;1.908;4.032;3.702;3.702;3.702;3.702;SEALING & BONDING;A;3.542;3.551;3.765;3.186
S2767;PC;0,288;HAWA;NORM;MEDELLÍN;3.132;1.728;3.762;3.792;2.232;2.808;2.944;2.944;2.944;2.944;SEALING & BONDING;A;2.623;2.592;2.749;2.326
S2767;PC;0,288;HAWA;NORM;CALI;3.606;1.437;1.929;4.452;3.180;1.788;3.140;3.140;3.140;3.140;SEALING & BONDING;A;2.748;2.473;2.622;2.219
S2767;PC;0,288;HAWA;NORM;BARRANQUILLA;2.322;1.590;2.454;2.598;1.746;2.805;2.383;2.383;2.383;2.383;SEALING & BONDING;A;2.175;2.124;2.253;1.906
S2767;PC;0,288;HAWA;NORM;SANTANDER;2.736;888;1.152;504;648;144;1.012;1.012;1.012;1.012;SEALING & BONDING;A;1.286;1.217;1.290;1.092
S2767;PC;0,288;HAWA;NORM;PEREIRA;504;1.011;756;936;864;396;745;745;745;745;SEALING & BONDING;A;772;748;793;671
S1014;PC;2;FERT;NORM;CALI;4.500;7.002;7.218;720;8.712;3.111;5.211;5.211;5.211;5.211;WATERPROOFING;A;4.258;4.122;5.834;3.636
S1014;PC;2;FERT;NORM;BOGOTÁ;4.860;5.835;3.720;1.980;7.560;5.490;5.010;5.010;5.010;5.010;WATERPROOFING;A;3.863;4.226;5.980;3.727
S1014;PC;2;FERT;NORM;BARRANQUILLA;6.720;4.599;1.263;6.381;3.261;1.620;3.974;3.974;3.974;3.974;WATERPROOFING;A;3.909;3.930;5.561;3.466
S1014;PC;2;FERT;NORM;SANTANDER;1.857;1.200;1.698;0;2.586;120;1.244;1.244;1.244;1.244;WATERPROOFING;A;1.708;1.597;2.261;1.409
S1014;PC;2;FERT;NORM;PEREIRA;1.320;1.800;1.740;1.740;1.422;858;1.480;1.480;1.480;1.480;WATERPROOFING;A;1.263;1.286;1.819;1.134
S1014;PC;2;FERT;NORM;ORIENTE;630;1.758;1.140;0;2.982;1.800;1.594;1.594;1.594;1.594;WATERPROOFING;A;1.073;1.199;1.697;1.058
S1014;PC;2;FERT;NORM;MEDELLÍN;720;360;360;486;594;780;620;620;620;620;WATERPROOFING;A;479;496;701;437
S4126;PC;2;FERT;NORM;BARRANQUILLA;4.656;6.120;10.473;4.644;4.500;2.880;5.546;5.546;5.546;5.546;WATERPROOFING;A;4.449;5.837;5.884;4.363
S4126;PC;2;FERT;NORM;BOGOTÁ;6.732;5.472;6.480;6.048;7.590;4.611;6.156;6.156;6.156;6.156;WATERPROOFING;A;3.810;5.006;5.046;3.742
S4126;PC;2;FERT;NORM;MEDELLÍN;2.124;1.995;3.711;843;2.190;1.608;2.079;2.079;2.079;2.079;WATERPROOFING;A;1.693;2.012;2.028;1.504
S4126;PC;2;FERT;NORM;CALI;1.716;1.659;3.891;2.448;1.662;1.908;2.214;2.214;2.214;2.214;WATERPROOFING;A;1.520;1.943;1.959;1.452
S4126;PC;2;FERT;NORM;ORIENTE;1.404;1.692;1.368;1.878;1.476;972;1.465;1.465;1.465;1.465;WATERPROOFING;A;889;1.157;1.167;865
S4126;PC;2;FERT;NORM;SANTANDER;1.332;1.548;3.420;1.584;585;72;1.424;1.424;1.424;1.424;WATERPROOFING;A;1.200;1.499;1.511;1.121
S4126;PC;2;FERT;NORM;PEREIRA;612;144;576;324;684;267;435;435;435;435;WATERPROOFING;A;347;461;464;344
S4127;PC;4;FERT;NORM;BOGOTÁ;5.982;6.009;9.636;5.313;7.620;5.433;6.666;6.666;6.666;6.666;WATERPROOFING;A;4.747;6.197;5.642;4.351
S4127;PC;4;FERT;NORM;BARRANQUILLA;3.720;4.800;8.604;3.708;3.144;3.486;4.577;4.577;4.577;4.577;WATERPROOFING;A;3.957;5.217;4.749;3.662
S4127;PC;4;FERT;NORM;CALI;2.238;1.752;4.392;2.970;2.181;2.901;2.739;2.739;2.739;2.739;WATERPROOFING;A;2.054;2.752;2.506;1.932
S4127;PC;4;FERT;NORM;MEDELLÍN;1.839;2.226;2.688;1.641;1.629;1.728;1.959;1.959;1.959;1.959;WATERPROOFING;A;1.596;1.905;1.734;1.337
S4127;PC;4;FERT;NORM;ORIENTE;1.764;1.872;1.545;2.661;2.382;1.566;2.203;2.203;2.203;2.203;WATERPROOFING;A;1.478;1.956;1.781;1.374
