SGAN;Presentación;Peso Neto (kg);Tipo;Categoría;Regional;sep-23;oct-23;nov-23;dic-23;ene-24;feb-24;Marzo;Abril;Mayo;Junio;Target Market;Tipo ABC;Marzo;Abril;Mayo;Junio
S4131;PC;1;FERT;NORM;SANTANDER;0;120;180;54;0;0;59;59;59;59;WATERPROOFING;A;2.183;2.698;1.880;1.535
S4131;PC;1;FERT;NORM;PEREIRA;1.320;1.410;1.380;60;0;0;695;695;695;695;WATERPROOFING;A;879;1.334;930;759
S2;PC;40;FERT;NORM;CALI;41.697;25.629;24.159;35.538;22.647;16.338;27.668;27.668;27.668;27.668;BUILDING FINISHING;A;26.247;11.688;15.699;18.370
S2;PC;40;FERT;NORM;BOGOTÁ;5.013;3.549;2.973;420;3.822;3.048;3.138;3.138;3.138;3.138;BUILDING FINISHING;A;3.960;1.587;2.131;2.494
S2;PC;40;FERT;NORM;PEREIRA;2.178;1.497;3.657;279;534;3.936;2.014;2.014;2.014;2.014;BUILDING FINISHING;A;1.500;1.374;600;0
S2;PC;40;FERT;NORM;MEDELLÍN;693;2.985;813;300;3.669;2.712;2.227;2.227;2.227;2.227;BUILDING FINISHING;A;1.209;5.100;5.100;5.100
S2;PC;40;FERT;NORM;ORIENTE;1.176;51;117;2.793;90;3;962;962;962;962;BUILDING FINISHING;A;1.000;307;412;483
S2;PC;40;FERT;NORM;SANTANDER;300;0;0;600;0;600;400;400;400;400;BUILDING FINISHING;A;1.341;158;212;248
S2;PC;40;FERT;NORM;BARRANQUILLA;0;93;63;12;60;15;41;41;41;41;BUILDING FINISHING;A;66;55;74;87
S3651;KG;1;FERT;YBLK;MEDELLÍN;24.000;36.000;21.000;57.000;25.500;24.000;35.500;35.500;35.500;35.500;CONCRETE.;B;48.399;25.500;65.093;13.292
S3651;KG;1;FERT;YBLK;CALI;12.000;12.000;15.000;0;0;15.330;9.055;9.055;9.055;9.055;CONCRETE.;B;12.000;12.000;12.000;4.914
S517;PC;0,274;HAWA;NORM;BOGOTÁ;3.966;22.155;32.637;9.156;4.668;19.002;15.264;15.264;15.264;15.264;SEALING & BONDING;A;13.962;11.956;9.850;9.777
S517;PC;0,274;HAWA;NORM;ORIENTE;7.632;8.328;18.444;5.589;7.998;7.092;9.181;9.181;9.181;9.181;SEALING & BONDING;A;8.235;6.816;5.615;5.574
S517;PC;0,274;HAWA;NORM;MEDELLÍN;5.556;6.327;10.350;3.036;5.187;6.948;6.234;6.234;6.234;6.234;SEALING & BONDING;A;5.415;5.712;5.710;5.700
S517;PC;0,274;HAWA;NORM;CALI;5.148;9.756;7.092;1.044;3.786;3.564;5.065;5.065;5.065;5.065;SEALING & BONDING;A;4.694;3.593;2.960;2.938
S517;PC;0,274;HAWA;NORM;BARRANQUILLA;1.575;2.088;5.040;1.506;2.340;3.780;2.722;2.722;2.722;2.722;SEALING & BONDING;A;2.498;2.165;1.784;1.770
S517;PC;0,274;HAWA;NORM;PEREIRA;2.124;2.016;4.215;1.188;1.974;3.708;2.538;2.538;2.538;2.538;SEALING & BONDING;A;2.278;2.000;1.647;1.635
S517;PC;0,274;HAWA;NORM;SANTANDER;180;108;144;180;360;360;300;300;300;300;SEALING & BONDING;A;1.950;1.280;1.054;1.047
S302;PC;0,375;FERT;NORM;BOGOTÁ;16.992;10.080;4.797;10.965;15.372;13.428;13.255;13.255;13.255;13.255;INDUSTRY;A;16.200;16.200;16.200;9.131
S302;PC;0,375;FERT;NORM;BARRANQUILLA;12.420;5.292;8.292;7.668;11.772;4.536;8.330;8.330;8.330;8.330;INDUSTRY;A;6.926;5.411;5.871;5.919
S302;PC;0,375;FERT;NORM;CALI;8.334;5.760;7.488;1.404;6.300;5.436;5.787;5.787;5.787;5.787;INDUSTRY;A;5.211;4.258;4.620;4.658
S302;PC;0,375;FERT;NORM;MEDELLÍN;4.068;2.292;7.308;504;4.794;4.716;3.947;3.947;3.947;3.947;INDUSTRY;A;3.600;3.600;3.600;2.984
S302;PC;0,375;FERT;NORM;ORIENTE;3.096;792;612;4.104;7.272;1.728;4.368;4.368;4.368;4.368;INDUSTRY;A;5.616;5.616;5.616;2.593
S302;PC;0,375;FERT;NORM;SANTANDER;0;108;36;72;0;0;36;36;36;36;INDUSTRY;A;1.116;936;1.008;602
S302;PC;0,375;FERT;NORM;PEREIRA;756;576;288;144;828;360;492;492;492;492;INDUSTRY;A;360;360;360;720
S543;PC;0,399;FERT;NORM;BOGOTÁ;14.124;17.094;25.410;13.296;16.626;14.199;16.792;16.792;16.792;16.792;SEALING & BONDING;A;15.036;13.382;15.196;14.210
S543;PC;0,399;FERT;NORM;CALI;6.228;5.580;6.120;3.267;2.382;9.771;5.558;5.558;5.558;5.558;SEALING & BONDING;A;4.789;4.769;5.416;5.064
S543;PC;0,399;FERT;NORM;BARRANQUILLA;5.703;4.617;5.718;4.716;3.027;4.038;4.637;4.637;4.637;4.637;SEALING & BONDING;A;4.535;4.053;4.603;4.304
S543;PC;0,399;FERT;NORM;ORIENTE;3.783;3.366;7.596;3.168;2.376;4.656;4.158;4.158;4.158;4.158;SEALING & BONDING;A;3.570;3.411;3.874;3.622
S543;PC;0,399;FERT;NORM;MEDELLÍN;3.888;2.286;4.776;1.221;2.628;4.230;3.172;3.172;3.172;3.172;SEALING & BONDING;A;3.000;3.000;3.000;3.000
S543;PC;0,399;FERT;NORM;PEREIRA;1.944;1.116;2.880;1.296;1.692;1.872;1.800;1.800;1.800;1.800;SEALING & BONDING;A;1.272;1.240;1.408;1.316
S543;PC;0,399;FERT;NORM;SANTANDER;36;72;360;0;0;36;84;84;84;84;SEALING & BONDING;A;1.005;820;931;871
S4259;PC;0,9;FERT;ERLA;BOGOTÁ;12.519;19.947;19.404;9.861;9.771;11.763;13.878;13.878;13.878;13.878;ENG REFURBISHMENT;A;12.784;12.189;11.731;11.734
S4259;PC;0,9;FERT;ERLA;BARRANQUILLA;6.984;6.933;13.017;10.830;6.489;6.255;8.418;8.418;8.418;8.418;ENG REFURBISHMENT;A;7.724;7.459;7.179;7.181
S4259;PC;0,9;FERT;ERLA;MEDELLÍN;4.383;4.209;5.988;1.275;5.304;3.999;4.193;4.193;4.193;4.193;ENG REFURBISHMENT;A;4.144;3.932;3.784;3.785
S4259;PC;0,9;FERT;ERLA;CALI;5.274;2.406;6.402;1.641;1.743;2.481;3.325;3.325;3.325;3.325;ENG REFURBISHMENT;A;2.644;2.651;2.552;2.553
S4259;PC;0,9;FERT;ERLA;ORIENTE;3.009;2.478;4.311;1.347;2.604;3.270;2.837;2.837;2.837;2.837;ENG REFURBISHMENT;A;2.543;2.507;2.412;2.413
S4259;PC;0,9;FERT;ERLA;PEREIRA;2.028;1.896;1.905;480;1.764;1.467;1.590;1.590;1.590;1.590;ENG REFURBISHMENT;A;933;933;933;1.647
S4259;PC;0,9;FERT;ERLA;SANTANDER;0;99;297;33;90;33;92;92;92;92;ENG REFURBISHMENT;A;1.339;805;775;775
S4141;KG;1;FERT;YBLK;CALI;36.300;43.500;29.700;24.600;29.400;43.500;34.500;34.500;34.500;34.500;CONCRETE.;B;17.704;23.155;19.170;23.389
S4141;KG;1;FERT;YBLK;BOGOTÁ;9.000;90;6.000;60;3.000;15;3.028;3.028;3.028;3.028;CONCRETE.;B;3.240;3.541;2.932;3.577
S4141;KG;1;FERT;YBLK;ORIENTE;15;0;0;3.015;0;6.000;3.005;3.005;3.005;3.005;CONCRETE.;B;832;1.455;1.205;1.470
S4141;KG;1;FERT;YBLK;BARRANQUILLA;0;0;0;0;0;0;0;0;0;0;CONCRETE.;B;829;0;0;0
S4141;KG;1;FERT;YBLK;MEDELLÍN;0;0;0;0;0;0;0;0;0;0;CONCRETE.;B;3;4;3;4
S3238;KG;1;FERT;YBLK;ORIENTE;36.000;36.000;24.000;36.000;24.000;24.000;30.000;30.000;30.000;30.000;CONCRETE.;B;29.331;27.732;27.732;27.732
S3656;KG;1;FERT;YBLK;PEREIRA;18.000;17.880;31.530;10.500;9.600;12.000;16.585;16.585;16.585;16.585;CONCRETE.;C;16.500;16.500;16.500;18.000
S3656;KG;1;FERT;YBLK;ORIENTE;29.775;0;0;0;3.600;14.100;7.913;7.913;7.913;7.913;CONCRETE.;C;0;0;0;7.376
S3656;KG;1;FERT;YBLK;BOGOTÁ;3.000;3.000;75;60;6.000;180;2.080;2.080;2.080;2.080;CONCRETE.;C;0;0;0;3.523
S3656;KG;1;FERT;YBLK;CALI;0;0;0;0;0;0;0;0;0;0;CONCRETE.;C;0;0;0;12
S1168;PC;30;FERT;NORM;BARRANQUILLA;6.240;11.760;17.094;15.606;5.088;10.038;10.971;10.971;10.971;10.971;BUILDING FINISHING;A;13.500;4.103;3.219;3.797
S1168;PC;30;FERT;NORM;CALI;8.778;10.116;14.379;7.443;4.524;2.937;8.030;8.030;8.030;8.030;BUILDING FINISHING;A;4.899;3.320;2.604;3.073
S1168;PC;30;FERT;NORM;SANTANDER;5.748;924;5.580;3.180;7.155;2.700;4.345;4.345;4.345;4.345;BUILDING FINISHING;A;4.971;2.008;1.575;1.858
S1168;PC;30;FERT;NORM;ORIENTE;4.290;2.475;4.560;5.616;3.618;4.188;4.474;4.474;4.474;4.474;BUILDING FINISHING;A;3.294;1.821;1.429;1.685
S1168;PC;30;FERT;NORM;BOGOTÁ;1.239;2.160;1.824;3.561;708;2.550;2.273;2.273;2.273;2.273;BUILDING FINISHING;A;2.340;838;658;776
S1168;PC;30;FERT;NORM;PEREIRA;2.673;939;2.823;1.557;609;1.656;1.710;1.710;1.710;1.710;BUILDING FINISHING;A;1.800;719;564;666
S1168;PC;30;FERT;NORM;MEDELLÍN;336;66;1.134;360;105;12;336;336;336;336;BUILDING FINISHING;A;252;150;150;120
S1277;KG;1;FERT;YBLK;MEDELLÍN;34.800;37.800;33.900;11.100;27.900;33.000;29.750;29.750;29.750;29.750;CONCRETE.;A;27.900;33.000;33.000;33.000
S4117;KG;1;FERT;YBLK;BARRANQUILLA;16.500;3.000;6.960;12.330;19.770;7.500;13.200;13.200;13.200;13.200;CONCRETE.;C;8.625;10.393;8.640;8.185
S4117;KG;1;FERT;YBLK;CALI;27.300;7.800;6.000;5.700;8.100;11.400;11.050;11.050;11.050;11.050;CONCRETE.;C;5.710;7.493;6.229;5.901
S4117;KG;1;FERT;YBLK;MEDELLÍN;0;3.000;10.500;10.500;3.000;3.000;5.500;5.500;5.500;5.500;CONCRETE.;C;3.393;4.141;3.443;3.261
S4117;KG;1;FERT;YBLK;BOGOTÁ;3.000;3.000;3.000;0;3.000;3.000;2.500;2.500;2.500;2.500;CONCRETE.;C;1.509;1.979;1.645;1.559
S4117;KG;1;FERT;YBLK;SANTANDER;0;0;12.000;0;0;0;2.000;2.000;2.000;2.000;CONCRETE.;C;1.306;1.252;1.041;986
S4117;KG;1;FERT;YBLK;PEREIRA;2.400;0;1.200;0;0;6.000;2.000;2.000;2.000;2.000;CONCRETE.;C;591;1.059;880;834
S4117;KG;1;FERT;YBLK;ORIENTE;0;0;0;0;0;15;5;5;5;5;CONCRETE.;C;539;620;515;488
S3652;KG;1;FERT;YBLK;MEDELLÍN;18.000;7.500;0;9.000;13.500;39.000;20.500;20.500;20.500;20.500;CONCRETE.;B;19.452;13.133;35.015;25.499
S3652;KG;1;FERT;YBLK;CALI;0;3.000;6.000;6.000;6.000;180;4.060;4.060;4.060;4.060;CONCRETE.;B;7.017;4.088;10.899;7.937
S3652;KG;1;FERT;YBLK;PEREIRA;0;600;0;0;9.900;12.000;7.300;7.300;7.300;7.300;CONCRETE.;B;3.300;3.300;3.300;15.000
S3652;KG;1;FERT;YBLK;SANTANDER;0;0;0;0;3.300;15.000;6.100;6.100;6.100;6.100;CONCRETE.;B;343;1.182;3.152;2.295
S3652;KG;1;FERT;YBLK;ORIENTE;60;0;0;0;0;660;220;220;220;220;CONCRETE.;B;0;0;0;519
S1284;PC;0,288;HAWA;NORM;BARRANQUILLA;5.544;7.020;6.048;3.885;4.788;10.404;6.359;6.359;6.359;6.359;INDUSTRY;A;5.184;5.184;5.184;5.285
S1284;PC;0,288;HAWA;NORM;CALI;14.880;252;6.300;108;9.468;4.464;5.912;5.912;5.912;5.912;INDUSTRY;A;5.389;6.677;5.666;5.221
S1284;PC;0,288;HAWA;NORM;BOGOTÁ;7.056;4.212;900;972;5.220;5.616;3.996;3.996;3.996;3.996;INDUSTRY;A;2.736;2.736;2.736;3.230
S1284;PC;0,288;HAWA;NORM;MEDELLÍN;1.656;10.440;1.908;612;5.256;900;3.462;3.462;3.462;3.462;INDUSTRY;A;7.200;4.212;7.200;3.433
S1284;PC;0,288;HAWA;NORM;SANTANDER;0;0;36;0;0;0;6;6;6;6;INDUSTRY;A;684;1.440;648;1.359
S1284;PC;0,288;HAWA;NORM;ORIENTE;1.224;1.260;180;324;3.564;504;1.464;1.464;1.464;1.464;INDUSTRY;A;720;720;720;965
S1284;PC;0,288;HAWA;NORM;PEREIRA;0;0;0;252;252;432;312;312;312;312;INDUSTRY;A;72;72;72;72
S544;PC;0,399;FERT;NORM;BOGOTÁ;11.229;11.634;16.566;4.872;14.643;9.879;11.471;11.471;11.471;11.471;SEALING & BONDING;A;13.056;16.282;12.538;12.467
S544;PC;0,399;FERT;NORM;CALI;2.808;3.096;5.184;3.516;3.066;4.410;3.680;3.680;3.680;3.680;SEALING & BONDING;A;4.341;5.625;4.331;4.307
S544;PC;0,399;FERT;NORM;MEDELLÍN;6.330;2.070;5.979;1.188;2.826;3.498;3.649;3.649;3.649;3.649;SEALING & BONDING;A;3.469;4.501;3.466;3.447
S544;PC;0,399;FERT;NORM;ORIENTE;1.047;1.944;3.864;1.044;1.800;2.856;2.093;2.093;2.093;2.093;SEALING & BONDING;A;2.891;3.086;2.376;2.363
S544;PC;0,399;FERT;NORM;BARRANQUILLA;1.749;3.246;1.704;1.893;1.749;1.146;1.915;1.915;1.915;1.915;SEALING & BONDING;A;1.817;2.302;1.772;1.762
S544;PC;0,399;FERT;NORM;PEREIRA;396;1.044;1.296;252;1.044;936;828;828;828;828;SEALING & BONDING;A;558;786;605;602
S544;PC;0,399;FERT;NORM;SANTANDER;72;378;456;180;144;0;205;205;205;205;SEALING & BONDING;A;548;614;473;470
S645;PC;50;FERT;NORM;BOGOTÁ;12.528;13.617;7.770;6.426;5.388;10.368;9.350;9.350;9.350;9.350;BUILDING FINISHING;A;11.934;6.627;10.596;10.188
S645;PC;50;FERT;NORM;MEDELLÍN;7.347;3.114;5.865;5.343;8.376;10.722;8.147;8.147;8.147;8.147;BUILDING FINISHING;A;6.300;9.900;9.900;9.900
S645;PC;50;FERT;NORM;PEREIRA;2.946;7.776;6.054;3.921;2.244;1.446;4.065;4.065;4.065;4.065;BUILDING FINISHING;A;1.500;1.050;1.050;4.776
S645;PC;50;FERT;NORM;CALI;3.903;5.238;5.394;4.047;5.061;2.778;4.404;4.404;4.404;4.404;BUILDING FINISHING;A;2.550;2.396;3.830;3.683
S645;PC;50;FERT;NORM;BARRANQUILLA;330;345;180;36;9;63;161;161;161;161;BUILDING FINISHING;A;300;222;356;342
S645;PC;50;FERT;NORM;SANTANDER;924;723;540;72;960;660;647;647;647;647;BUILDING FINISHING;A;600;320;511;491
S645;PC;50;FERT;NORM;ORIENTE;3;54;45;30;30;12;29;29;29;29;BUILDING FINISHING;A;45;25;39;38
S2766;PC;0,288;HAWA;NORM;BOGOTÁ;19.053;13.272;21.660;1.872;16.734;12.588;14.197;14.197;14.197;14.197;SEALING & BONDING;A;13.669;15.545;12.085;12.586
S2766;PC;0,288;HAWA;NORM;MEDELLÍN;5.244;3.897;5.673;2.499;6.090;3.378;4.464;4.464;4.464;4.464;SEALING & BONDING;A;4.500;4.500;4.500;4.500
S2766;PC;0,288;HAWA;NORM;BARRANQUILLA;1.779;1.983;1.668;1.065;2.484;906;1.648;1.648;1.648;1.648;SEALING & BONDING;A;1.551;1.760;1.368;1.425
S2766;PC;0,288;HAWA;NORM;CALI;2.148;1.248;1.794;1.632;1.209;1.227;1.543;1.543;1.543;1.543;SEALING & BONDING;A;1.508;1.490;1.159;1.207
S2766;PC;0,288;HAWA;NORM;ORIENTE;3.291;1.044;2.088;72;3.300;846;1.774;1.774;1.774;1.774;SEALING & BONDING;A;1.298;1.458;1.133;1.180
S2766;PC;0,288;HAWA;NORM;PEREIRA;1.116;900;900;180;396;360;642;642;642;642;SEALING & BONDING;A;624;680;529;551
S2766;PC;0,288;HAWA;NORM;SANTANDER;0;36;0;0;252;0;84;84;84;84;SEALING & BONDING;A;196;190;147;153
S554;PC;0,768;FERT;NORM;BOGOTÁ;27.825;17.004;26.700;16.920;9.060;11.880;18.232;18.232;18.232;18.232;INDUSTRY;A;22.500;22.500;22.500;24.696
S554;PC;0,768;FERT;NORM;ORIENTE;1.200;300;840;600;660;600;700;700;700;700;INDUSTRY;A;240;240;240;740
S554;PC;0,768;FERT;NORM;BARRANQUILLA;120;420;480;420;360;0;300;300;300;300;INDUSTRY;A;420;420;420;320
S554;PC;0,768;FERT;NORM;MEDELLÍN;0;0;60;0;0;0;10;10;10;10;INDUSTRY;A;360;360;360;194
S554;PC;0,768;FERT;NORM;SANTANDER;0;0;0;0;0;0;0;0;0;0;INDUSTRY;A;60;0;0;6
S3798;PC;0,375;FERT;NORM;BOGOTÁ;10.155;27.240;16.380;5.040;11.208;49.368;21.872;21.872;21.872;21.872;INDUSTRY;A;17.532;17.532;17.532;15.190
S3798;PC;0,375;FERT;NORM;CALI;2.556;432;2.088;-345;72;1.944;1.125;1.125;1.125;1.125;INDUSTRY;A;1.310;912;1.187;872
S3798;PC;0,375;FERT;NORM;ORIENTE;2.196;36;144;72;36;2.448;852;852;852;852;INDUSTRY;A;0;0;0;432
S3798;PC;0,375;FERT;NORM;PEREIRA;36;252;0;0;1.008;0;336;336;336;336;INDUSTRY;A;2.016;2.016;2.016;2.016
S3798;PC;0,375;FERT;NORM;MEDELLÍN;72;0;396;0;72;720;264;264;264;264;INDUSTRY;A;360;384;392;138
S3798;PC;0,375;FERT;NORM;BARRANQUILLA;36;36;216;216;108;0;108;108;108;108;INDUSTRY;A;265;216;216;70
S3798;PC;0,375;FERT;NORM;SANTANDER;0;0;0;0;0;0;0;0;0;0;INDUSTRY;A;144;144;144;0
S616;PC;5;FERT;NORM;ORIENTE;6.060;4.368;8.172;8.136;5.874;8.934;7.648;7.648;7.648;7.648;BUILDING FINISHING;A;6.201;4.207;3.922;3.675
S616;PC;5;FERT;NORM;PEREIRA;6.120;4.788;4.044;2.100;5.412;6.678;4.857;4.857;4.857;4.857;BUILDING FINISHING;A;4.200;2.870;2.675;2.507
S616;PC;5;FERT;NORM;BARRANQUILLA;3.348;2.244;4.044;6.480;4.245;4.290;5.005;5.005;5.005;5.005;BUILDING FINISHING;A;4.500;2.645;2.466;2.311
S616;PC;5;FERT;NORM;BOGOTÁ;2.175;2.604;2.904;1.464;2.760;3.618;2.614;2.614;2.614;2.614;BUILDING FINISHING;A;3.327;1.899;1.771;1.659
S616;PC;5;FERT;NORM;CALI;2.502;2.052;2.943;300;2.553;3.003;2.226;2.226;2.226;2.226;BUILDING FINISHING;A;2.499;1.457;1.358;1.273
S616;PC;5;FERT;NORM;SANTANDER;120;72;60;0;900;24;308;308;308;308;BUILDING FINISHING;A;2.790;464;432;405
S616;PC;5;FERT;NORM;MEDELLÍN;276;36;180;72;144;84;132;132;132;132;BUILDING FINISHING;A;315;600;600;109
S928;M;0,816;FERT;NORM;BOGOTÁ;8.190;7.020;6.390;3.420;10.890;6.930;7.140;7.140;7.140;7.140;WATERPROOFING;A;5.297;5.728;6.143;5.219
S928;M;0,816;FERT;NORM;ORIENTE;1.980;3.330;2.790;6.120;630;4.410;3.720;3.720;3.720;3.720;WATERPROOFING;A;2.854;2.995;3.212;2.728
S928;M;0,816;FERT;NORM;BARRANQUILLA;990;3.600;3.870;1.080;12.060;3.240;5.460;5.460;5.460;5.460;WATERPROOFING;A;2.529;2.758;2.958;2.513
S928;M;0,816;FERT;NORM;CALI;5.670;2.070;3.960;1.980;1.530;4.140;3.225;3.225;3.225;3.225;WATERPROOFING;A;1.821;2.179;2.337;1.985
S928;M;0,816;FERT;NORM;PEREIRA;3.420;2.610;2.430;1.170;1.440;1.890;2.160;2.160;2.160;2.160;WATERPROOFING;A;1.952;2.055;2.204;1.872
S928;M;0,816;FERT;NORM;MEDELLÍN;2.340;1.260;2.160;1.530;3.330;1.440;2.100;2.100;2.100;2.100;WATERPROOFING;A;1.678;1.750;1.876;1.594
S928;M;0,816;FERT;NORM;SANTANDER;0;180;180;0;0;0;60;60;60;60;WATERPROOFING;A;1.039;735;788;669
S1286;PC;0,288;HAWA;NORM;BOGOTÁ;11.088;3.600;13.740;0;1.332;12.888;7.108;7.108;7.108;7.108;INDUSTRY;A;6.408;6.417;6.415;5.498
S1286;PC;0,288;HAWA;NORM;MEDELLÍN;6.840;9.648;6.732;684;7.272;5.112;6.048;6.048;6.048;6.048;INDUSTRY;A;6.012;10.080;6.012;5.743
S1286;PC;0,288;HAWA;NORM;BARRANQUILLA;2.391;2.268;3.816;3.420;642;4.032;2.762;2.762;2.762;2.762;INDUSTRY;A;4.320;4.320;4.320;2.409
S1286;PC;0,288;HAWA;NORM;CALI;1.512;612;1.512;108;504;3.180;1.264;1.264;1.264;1.264;INDUSTRY;A;941;1.673;1.366;1.051
S1286;PC;0,288;HAWA;NORM;ORIENTE;612;648;684;63;108;432;425;425;425;425;INDUSTRY;A;480;480;480;391
S1286;PC;0,288;HAWA;NORM;SANTANDER;0;0;36;0;0;0;6;6;6;6;INDUSTRY;A;432;1.080;792;330
S1286;PC;0,288;HAWA;NORM;PEREIRA;0;0;36;360;0;360;240;240;240;240;INDUSTRY;A;72;72;72;720
S617;PC;1,1;FERT;NORM;ORIENTE;5.661;4.356;9.390;2.067;15.933;6.996;8.332;8.332;8.332;8.332;BUILDING FINISHING;B;4.952;5.248;3.838;4.369
S617;PC;1,1;FERT;NORM;BARRANQUILLA;4.704;3.600;5.514;2.991;8.043;2.484;4.556;4.556;4.556;4.556;BUILDING FINISHING;B;3.544;3.620;2.647;3.014
S617;PC;1,1;FERT;NORM;BOGOTÁ;3.168;3.096;4.464;1.836;3.564;3.852;3.330;3.330;3.330;3.330;BUILDING FINISHING;B;2.935;3.152;2.305;2.624
S617;PC;1,1;FERT;NORM;CALI;1.800;2.988;3.288;1.512;1.233;2.865;2.281;2.281;2.281;2.281;BUILDING FINISHING;B;1.743;1.810;1.323;1.507
S617;PC;1,1;FERT;NORM;PEREIRA;2.124;2.178;2.436;828;1.476;3.465;2.085;2.085;2.085;2.085;BUILDING FINISHING;B;1.361;1.562;1.142;1.300
S617;PC;1,1;FERT;NORM;SANTANDER;36;0;0;0;0;72;24;24;24;24;BUILDING FINISHING;B;742;542;396;451
S617;PC;1,1;FERT;NORM;MEDELLÍN;360;180;42;108;144;180;169;169;169;169;BUILDING FINISHING;B;153;164;152;136
S3355;KG;1;FERT;YBLK;MEDELLÍN;9.000;3.000;12.000;0;36.000;66.000;34.000;34.000;34.000;34.000;CONCRETE.;A;25.500;25.500;25.500;54.140
S3355;KG;1;FERT;YBLK;PEREIRA;4.500;10.500;3.000;3.000;5.400;6.000;5.400;5.400;5.400;5.400;CONCRETE.;A;3.000;3.000;3.000;9.000
S3355;KG;1;FERT;YBLK;BOGOTÁ;0;0;0;0;0;0;0;0;0;0;CONCRETE.;A;0;0;0;24
S3355;KG;1;FERT;YBLK;CALI;0;0;0;0;0;0;0;0;0;0;CONCRETE.;A;0;0;0;30
S2767;PC;0,288;HAWA;NORM;BOGOTÁ;8.181;9.024;11.406;3.909;6.444;8.571;7.923;7.923;7.923;7.923;SEALING & BONDING;A;5.878;7.011;5.474;6.032
S2767;PC;0,288;HAWA;NORM;ORIENTE;2.628;3.744;8.496;2.319;3.120;2.052;3.727;3.727;3.727;3.727;SEALING & BONDING;A;2.764;3.396;2.652;2.922
S2767;PC;0,288;HAWA;NORM;MEDELLÍN;4.896;2.592;3.060;2.070;2.916;3.492;3.171;3.171;3.171;3.171;SEALING & BONDING;A;3.000;3.000;3.000;3.000
S2767;PC;0,288;HAWA;NORM;CALI;2.349;1.722;3.093;2.571;2.820;2.355;2.582;2.582;2.582;2.582;SEALING & BONDING;A;2.127;2.385;1.862;2.052
S2767;PC;0,288;HAWA;NORM;BARRANQUILLA;1.212;1.584;2.241;1.080;1.344;1.500;1.494;1.494;1.494;1.494;SEALING & BONDING;A;1.437;1.713;1.337;1.473
S2767;PC;0,288;HAWA;NORM;PEREIRA;1.296;1.620;1.728;612;504;432;1.032;1.032;1.032;1.032;SEALING & BONDING;A;700;812;634;699
S2767;PC;0,288;HAWA;NORM;SANTANDER;36;144;144;0;0;180;84;84;84;84;SEALING & BONDING;A;486;501;391;431
S1310;KG;1;FERT;YBLK;ORIENTE;18.000;10.500;19.500;31.500;15.000;15.000;20.500;20.500;20.500;20.500;CONCRETE.;B;35.570;18.063;19.769;27.287
S1310;KG;1;FERT;YBLK;BARRANQUILLA;0;6.000;0;0;0;0;1.000;1.000;1.000;1.000;CONCRETE.;B;1.562;788;863;1.191
S1310;KG;1;FERT;YBLK;SANTANDER;0;0;0;0;0;0;0;0;0;0;CONCRETE.;B;446;0;0;0
S2788;KG;1;FERT;YBLK;ORIENTE;24.000;24.000;0;42.000;0;24.000;22.000;22.000;22.000;22.000;CONCRETE.;B;24.000;27.491;24.000;0
S1014;PC;2;FERT;NORM;CALI;5.388;5.112;8.259;513;4.665;7.890;5.305;5.305;5.305;5.305;WATERPROOFING;A;4.124;4.516;4.129;3.294
S1014;PC;2;FERT;NORM;BOGOTÁ;4.860;5.100;8.586;2.340;4.920;5.460;5.211;5.211;5.211;5.211;WATERPROOFING;A;4.290;4.346;3.974;3.170
S1014;PC;2;FERT;NORM;BARRANQUILLA;432;3.681;6.369;3.360;5.046;3.192;3.866;3.866;3.866;3.866;WATERPROOFING;A;3.450;3.287;3.006;2.398
S1014;PC;2;FERT;NORM;ORIENTE;1.680;960;1.968;1.440;1.362;960;1.395;1.395;1.395;1.395;WATERPROOFING;A;1.212;1.194;1.092;871
S1014;PC;2;FERT;NORM;PEREIRA;1.503;1.500;1.560;780;840;1.380;1.261;1.261;1.261;1.261;WATERPROOFING;A;1.209;1.177;1.076;859
S1014;PC;2;FERT;NORM;SANTANDER;0;0;0;0;0;0;0;0;0;0;WATERPROOFING;A;829;534;488;390
S1014;PC;2;FERT;NORM;MEDELLÍN;600;540;900;120;60;1.140;560;560;560;560;WATERPROOFING;A;456;477;436;348
S3805;KG;1;FERT;YBLK;BARRANQUILLA;24.000;14.670;14.070;24.096;24.723;35.964;28.261;28.261;28.261;28.261;CONCRETE.;C;24.000;24.000;24.000;24.558
S3805;KG;1;FERT;YBLK;BOGOTÁ;0;0;0;0;0;0;0;0;0;0;CONCRETE.;C;0;0;0;13
S816;PC;50;FERT;NORM;CALI;4.770;4.500;6.369;3.096;4.032;7.125;4.982;4.982;4.982;4.982;BUILDING FINISHING;A;4.564;4.940;4.419;4.629
S816;PC;50;FERT;NORM;BARRANQUILLA;8.271;3.264;3.654;3.171;2.121;4.071;4.092;4.092;4.092;4.092;BUILDING FINISHING;A;6.000;3.453;3.089;3.236
S816;PC;50;FERT;NORM;ORIENTE;4.044;4.848;2.751;3.345;1.353;4.533;3.479;3.479;3.479;3.479;BUILDING FINISHING;A;3.000;2.855;2.554;2.676
S816;PC;50;FERT;NORM;PEREIRA;879;1.338;3.504;861;840;1.650;1.512;1.512;1.512;1.512;BUILDING FINISHING;A;1.500;1.122;1.122;1.308
S816;PC;50;FERT;NORM;SANTANDER;3.627;2.430;2.145;1.560;1.200;840;1.967;1.967;1.967;1.967;BUILDING FINISHING;A;1.200;1.806;1.615;1.692
