SGAN;Presentación;Peso Neto (kg);Tipo;Categoría;Regional;mar-24;abr-24;may-24;jun-24;jul-24;ago-24;Septiembre;Octubre;Noviembre;Diciembre;Target Market;Tipo ABC;Septiembre;Octubre;Noviembre;Diciembre
S857;PC;180;FERT;NORM;CALI;12;21;21;33;12;18;21;21;21;21;WATERPROOFING;A;16;18;16;13
S857;PC;180;FERT;NORM;BARRANQUILLA;9;12;9;12;3;15;10;10;10;10;WATERPROOFING;A;11;13;13;10
S857;PC;180;FERT;NORM;MEDELLÍN;27;0;3;6;3;6;8;8;8;8;WATERPROOFING;A;12;14;13;10
S857;PC;180;FERT;NORM;PEREIRA;18;6;0;12;6;12;10;10;10;10;WATERPROOFING;A;5;6;6;6
S857;PC;180;FERT;NORM;ORIENTE;3;9;3;6;0;3;4;4;4;4;WATERPROOFING;A;4;5;4;4
S712;KG;1;HALB;YELN;MEDELLÍN;0;180;0;0;120;0;50;50;50;50;CONCRETE.;C;120;0;120;0
S712;KG;1;HALB;YELN;BARRANQUILLA;120;0;0;0;120;0;40;40;40;40;CONCRETE.;C;120;0;120;0
S712;KG;1;HALB;YELN;CALI;0;0;0;240;0;0;80;80;80;80;CONCRETE.;C;0;240;0;0
S742;PC;23;FERT;NORM;MEDELLÍN;51;24;21;51;81;33;55;55;55;55;INDUSTRIAL COATING;B;390;390;390;390
S742;PC;23;FERT;NORM;CALI;0;45;21;0;0;0;11;11;11;11;INDUSTRIAL COATING;B;49;29;17;23
S742;PC;23;FERT;NORM;PEREIRA;0;0;0;0;0;0;0;0;0;0;INDUSTRIAL COATING;B;12;3;2;2
S742;PC;23;FERT;NORM;BOGOTÁ;30;18;0;0;0;6;9;9;9;9;INDUSTRIAL COATING;B;20;13;7;10
S742;PC;23;FERT;NORM;SANTANDER;0;0;0;0;0;0;0;0;0;0;INDUSTRIAL COATING;B;900;150;150;150
S742;PC;23;FERT;NORM;ORIENTE;0;0;0;0;0;0;0;0;0;0;INDUSTRIAL COATING;B;4;2;1;2
S4296;PC;25;FERT;NORM;BOGOTÁ;21;39;27;51;99;21;57;57;57;57;FLOORING;C;33;24;26;34
S4296;PC;25;FERT;NORM;BARRANQUILLA;21;39;3;0;15;0;13;13;13;13;FLOORING;C;9;6;7;9
S4296;PC;25;FERT;NORM;MEDELLÍN;0;21;0;0;39;0;13;13;13;13;FLOORING;C;10;7;8;10
S4296;PC;25;FERT;NORM;CALI;9;12;0;0;6;0;5;5;5;5;FLOORING;C;8;2;2;3
S4296;PC;25;FERT;NORM;ORIENTE;6;9;0;6;6;0;5;5;5;5;FLOORING;C;4;3;3;4
S4296;PC;25;FERT;NORM;SANTANDER;0;0;0;0;24;0;8;8;8;8;FLOORING;C;2;1;2;2
S4075;PC;22,399;FERT;ERLA;ORIENTE;0;0;0;225;300;0;175;175;175;175;ROOFING;C;297;0;0;0
S4075;PC;22,399;FERT;ERLA;BARRANQUILLA;0;0;0;0;210;0;70;70;70;70;ROOFING;C;119;0;0;0
S4075;PC;22,399;FERT;ERLA;BOGOTÁ;0;0;0;24;0;0;8;8;8;8;ROOFING;C;14;0;0;0
S4075;PC;22,399;FERT;ERLA;CALI;0;0;0;15;0;0;5;5;5;5;ROOFING;C;8;0;0;0
S4183;PC;20;FERT;NORM;BOGOTÁ;30;105;60;12;72;27;51;51;51;51;WATERPROOFING;B;42;74;51;38
S4183;PC;20;FERT;NORM;MEDELLÍN;0;0;9;21;12;0;11;11;11;11;WATERPROOFING;B;9;16;11;8
S4183;PC;20;FERT;NORM;CALI;12;6;0;0;0;0;3;3;3;3;WATERPROOFING;B;8;14;10;7
S4183;PC;20;FERT;NORM;PEREIRA;0;0;0;15;0;0;5;5;5;5;WATERPROOFING;B;3;5;3;2
S4183;PC;20;FERT;NORM;ORIENTE;0;0;0;0;12;0;4;4;4;4;WATERPROOFING;B;2;3;2;2
S3292;PC;2;FERT;NORM;CALI;0;0;0;0;504;0;168;168;168;168;BUILDING FINISHING;C;0;175;0;0
S3292;PC;2;FERT;NORM;MEDELLÍN;0;0;0;48;36;0;28;28;28;28;BUILDING FINISHING;C;0;29;0;0
S189;PC;16,47;FERT;NORM;ORIENTE;0;0;0;0;0;0;0;0;0;0;INDUSTRIAL COATING;B;0;0;7;8
S189;PC;16,47;FERT;NORM;BOGOTÁ;0;3;0;0;9;3;4;4;4;4;INDUSTRIAL COATING;B;0;0;19;21
S189;PC;16,47;FERT;NORM;CALI;54;0;0;0;0;0;9;9;9;9;INDUSTRIAL COATING;B;0;0;10;12
S189;PC;16,47;FERT;NORM;MEDELLÍN;0;0;0;0;0;0;0;0;0;0;INDUSTRIAL COATING;B;2;3;4;5
S672;PC;34;HAWA;NORM;BOGOTÁ;0;0;0;162;36;36;78;78;78;78;ROOFING;C;10;11;31;11
S672;PC;34;HAWA;NORM;CALI;0;6;12;36;6;42;28;28;28;28;ROOFING;C;8;10;26;9
S672;PC;34;HAWA;NORM;PEREIRA;36;3;0;6;0;0;8;8;8;8;ROOFING;C;4;4;10;4
S3551;PC;28,39;FERT;NORM;CALI;60;60;87;60;60;60;65;65;65;65;INDUSTRIAL COATING;B;63;62;62;62
S252;PC;31,87;FERT;YERL;BOGOTÁ;57;6;48;66;18;162;82;82;82;82;INDUSTRIAL COATING;B;23;66;289;150
S252;PC;31,87;FERT;YERL;ORIENTE;3;21;39;3;12;30;18;18;18;18;INDUSTRIAL COATING;B;12;120;117;150
S252;PC;31,87;FERT;YERL;SANTANDER;0;0;24;0;0;0;4;4;4;4;INDUSTRIAL COATING;B;9;17;74;16
S252;PC;31,87;FERT;YERL;CALI;0;0;0;0;0;0;0;0;0;0;INDUSTRIAL COATING;B;90;90;90;150
S252;PC;31,87;FERT;YERL;BARRANQUILLA;0;3;0;18;0;3;7;7;7;7;INDUSTRIAL COATING;B;2;3;15;3
S810;PC;5;FERT;NORM;CALI;72;54;0;0;0;0;21;21;21;21;CONCRETE.;C;15;17;17;17
S810;PC;5;FERT;NORM;MEDELLÍN;36;3;18;0;18;24;17;17;17;17;CONCRETE.;C;12;11;11;11
S810;PC;5;FERT;NORM;BARRANQUILLA;0;3;18;0;0;0;4;4;4;4;CONCRETE.;C;11;12;12;12
S810;PC;5;FERT;NORM;PEREIRA;0;0;15;0;0;0;3;3;3;3;CONCRETE.;C;7;4;4;4
S810;PC;5;FERT;NORM;ORIENTE;0;0;0;0;0;0;0;0;0;0;CONCRETE.;C;8;7;7;7
S810;PC;5;FERT;NORM;BOGOTÁ;0;9;0;3;0;0;2;2;2;2;CONCRETE.;C;6;7;7;7
S777;PC;3,6;FERT;NORM;MEDELLÍN;3;0;0;72;0;0;24;24;24;24;INDUSTRIAL COATING;C;0;129;15;66
S2881;PC;1;FERT;NORM;BOGOTÁ;0;138;0;36;48;36;43;43;43;43;ROOFING;C;47;37;20;14
S2881;PC;1;FERT;NORM;MEDELLÍN;0;0;72;0;0;0;12;12;12;12;ROOFING;C;9;6;3;2
S2881;PC;1;FERT;NORM;SANTANDER;0;0;0;0;0;0;0;0;0;0;ROOFING;C;6;4;2;2
S2881;PC;1;FERT;NORM;ORIENTE;0;0;0;0;0;0;0;0;0;0;ROOFING;C;6;4;2;2
S2881;PC;1;FERT;NORM;BARRANQUILLA;0;0;0;0;0;0;0;0;0;0;ROOFING;C;3;2;1;1
S157;PC;19,4;FERT;NORM;BOGOTÁ;60;72;48;72;21;60;56;56;56;56;INDUSTRIAL COATING;B;59;67;24;47
S157;PC;19,4;FERT;NORM;PEREIRA;0;0;0;0;0;0;0;0;0;0;INDUSTRIAL COATING;B;22;20;7;14
S157;PC;19,4;FERT;NORM;MEDELLÍN;18;0;0;0;0;0;3;3;3;3;INDUSTRIAL COATING;B;2;2;1;2
S624;PC;0,386;FERT;NORM;PEREIRA;0;0;0;0;0;0;0;0;0;0;INDUSTRY;C;0;3.600;3.600;3.600
S4046;PC;20;FERT;YERL;CALI;0;0;297;237;159;15;137;137;137;137;ENG REFURBISHMENT;B;0;0;0;147
S926;M;1,133;FERT;NORM;BOGOTÁ;270;45;0;0;0;0;53;53;53;53;WATERPROOFING;C;0;0;0;97
S926;M;1,133;FERT;NORM;CALI;0;0;0;0;0;0;0;0;0;0;WATERPROOFING;C;0;0;0;83
S926;M;1,133;FERT;NORM;BARRANQUILLA;0;0;0;0;0;0;0;0;0;0;WATERPROOFING;C;0;0;0;41
S3104;PC;24,85;FERT;YERL;BARRANQUILLA;48;57;18;18;0;66;35;35;35;35;INDUSTRIAL COATING;B;13;19;52;62
S3104;PC;24,85;FERT;YERL;ORIENTE;36;15;12;45;0;0;18;18;18;18;INDUSTRIAL COATING;B;4;5;15;18
S714;KG;1;FERT;YBLK;BOGOTÁ;0;0;0;0;15;0;5;5;5;5;CONCRETE.;C;0;0;659;0
S714;KG;1;FERT;YBLK;MEDELLÍN;0;0;0;0;0;0;0;0;0;0;CONCRETE.;C;0;0;659;0
S4320;PC;22,6;FERT;NORM;BOGOTÁ;12;54;84;39;39;57;48;48;48;48;INDUSTRIAL COATING;B;19;19;19;27
S4320;PC;22,6;FERT;NORM;CALI;6;18;0;9;27;18;18;18;18;18;INDUSTRIAL COATING;B;10;10;10;15
S3087;PC;8,101;FERT;YERL;BARRANQUILLA;54;63;75;48;54;0;49;49;49;49;INDUSTRIAL COATING;C;21;101;59;11
S3087;PC;8,101;FERT;YERL;BOGOTÁ;0;0;0;48;0;24;24;24;24;24;INDUSTRIAL COATING;C;2;13;8;1
S1197;PC;18;FERT;YERL;BARRANQUILLA;18;15;21;9;9;18;15;15;15;15;FLOORING;B;20;13;35;23
S1197;PC;18;FERT;YERL;CALI;18;3;0;21;21;24;22;22;22;22;FLOORING;B;10;7;18;11
S1197;PC;18;FERT;YERL;MEDELLÍN;60;9;36;3;0;0;18;18;18;18;FLOORING;B;18;12;33;21
S1197;PC;18;FERT;YERL;BOGOTÁ;0;12;0;0;0;0;2;2;2;2;FLOORING;B;8;3;7;5
S152;PC;19,5;FERT;NORM;PEREIRA;75;0;0;0;0;87;29;29;29;29;INDUSTRIAL COATING;B;23;46;16;40
S152;PC;19,5;FERT;NORM;BOGOTÁ;18;15;27;6;42;9;20;20;20;20;INDUSTRIAL COATING;B;11;17;6;15
S152;PC;19,5;FERT;NORM;CALI;6;0;0;12;0;0;4;4;4;4;INDUSTRIAL COATING;B;3;3;1;3
S152;PC;19,5;FERT;NORM;MEDELLÍN;0;0;0;3;0;0;1;1;1;1;INDUSTRIAL COATING;B;4;6;2;5
S2739;PC;18;FERT;NORM;BOGOTÁ;0;15;45;33;12;24;23;23;23;23;WATERPROOFING;C;20;30;30;29
S2739;PC;18;FERT;NORM;CALI;36;6;12;24;15;15;18;18;18;18;WATERPROOFING;C;7;13;13;13
S2739;PC;18;FERT;NORM;BARRANQUILLA;3;0;3;3;12;0;5;5;5;5;WATERPROOFING;C;7;11;11;11
S2739;PC;18;FERT;NORM;ORIENTE;6;6;0;6;51;0;19;19;19;19;WATERPROOFING;C;6;10;9;9
S2739;PC;18;FERT;NORM;MEDELLÍN;18;0;15;0;0;15;8;8;8;8;WATERPROOFING;C;5;10;10;10
S4166;PC;20;FERT;NORM;BARRANQUILLA;12;18;63;9;51;0;26;26;26;26;CONCRETE.;C;15;27;6;21
S4166;PC;20;FERT;NORM;ORIENTE;12;12;18;12;0;87;33;33;33;33;CONCRETE.;C;10;29;6;23
S4166;PC;20;FERT;NORM;BOGOTÁ;24;9;6;12;0;3;9;9;9;9;CONCRETE.;C;6;11;2;9
S4166;PC;20;FERT;NORM;PEREIRA;6;9;9;18;6;3;9;9;9;9;CONCRETE.;C;7;15;3;11
S4166;PC;20;FERT;NORM;CALI;0;0;12;9;3;0;4;4;4;4;CONCRETE.;C;5;10;2;7
S4166;PC;20;FERT;NORM;MEDELLÍN;0;0;0;0;0;12;4;4;4;4;CONCRETE.;C;1;3;1;2
S3014;PC;25;FERT;NORM;PEREIRA;3;3;0;0;0;0;1;1;1;1;INDUSTRY;C;0;30;30;30
S3014;PC;25;FERT;NORM;BOGOTÁ;3;15;0;6;0;3;5;5;5;5;INDUSTRY;C;0;11;0;11
S3014;PC;25;FERT;NORM;CALI;0;0;0;0;0;90;30;30;30;30;INDUSTRY;C;0;10;0;10
S3014;PC;25;FERT;NORM;MEDELLÍN;21;12;0;0;9;6;8;8;8;8;INDUSTRY;C;0;8;0;8
S740;PC;23;FERT;NORM;PEREIRA;0;0;15;0;6;129;45;45;45;45;INDUSTRIAL COATING;C;90;90;90;90
S740;PC;23;FERT;NORM;MEDELLÍN;27;0;0;15;45;57;39;39;39;39;INDUSTRIAL COATING;C;150;150;240;300
S740;PC;23;FERT;NORM;BOGOTÁ;0;0;0;0;0;0;0;0;0;0;INDUSTRIAL COATING;C;5;1;1;1
S740;PC;23;FERT;NORM;CALI;0;0;0;0;0;0;0;0;0;0;INDUSTRIAL COATING;C;300;90;90;90
S729;PC;20,48;FERT;YERL;ORIENTE;9;24;15;48;24;78;50;50;50;50;INDUSTRIAL COATING;B;0;0;0;326
S729;PC;20,48;FERT;YERL;BARRANQUILLA;0;0;0;0;105;0;35;35;35;35;INDUSTRIAL COATING;B;0;0;0;39
S729;PC;20,48;FERT;YERL;BOGOTÁ;0;3;0;0;3;18;7;7;7;7;INDUSTRIAL COATING;B;0;0;0;10
S4250;PC;5;FERT;YERL;MEDELLÍN;9;9;45;24;69;6;33;33;33;33;ENG REFURBISHMENT;C;48;28;17;11
S4250;PC;5;FERT;YERL;CALI;0;6;6;15;27;0;14;14;14;14;ENG REFURBISHMENT;C;24;13;8;5
S4250;PC;5;FERT;YERL;BOGOTÁ;12;6;0;3;48;3;18;18;18;18;ENG REFURBISHMENT;C;15;8;5;3
S4250;PC;5;FERT;YERL;ORIENTE;0;3;0;9;42;0;17;17;17;17;ENG REFURBISHMENT;C;8;5;3;2
S4250;PC;5;FERT;YERL;BARRANQUILLA;0;3;3;6;3;6;5;5;5;5;ENG REFURBISHMENT;C;7;4;3;2
S4250;PC;5;FERT;YERL;PEREIRA;0;0;6;0;6;0;2;2;2;2;ENG REFURBISHMENT;C;11;6;4;2
S1402;PC;3,97;FERT;NORM;SANTANDER;0;237;0;0;0;0;40;40;40;40;INDUSTRIAL COATING;C;42;51;51;0
S1402;PC;3,97;FERT;NORM;ORIENTE;0;0;0;0;0;0;0;0;0;0;INDUSTRIAL COATING;C;41;47;47;0
S1402;PC;3,97;FERT;NORM;BOGOTÁ;0;0;0;0;0;0;0;0;0;0;INDUSTRIAL COATING;C;19;4;4;0
S3148;PC;21,05;FERT;YERL;ORIENTE;27;15;63;21;6;18;25;25;25;25;INDUSTRIAL COATING;B;26;14;31;38
S3148;PC;21,05;FERT;YERL;BARRANQUILLA;33;30;15;9;12;33;22;22;22;22;INDUSTRIAL COATING;B;24;14;31;38
S3148;PC;21,05;FERT;YERL;BOGOTÁ;0;0;6;15;18;15;16;16;16;16;INDUSTRIAL COATING;B;4;3;6;7
S3148;PC;21,05;FERT;YERL;SANTANDER;0;0;0;0;0;0;0;0;0;0;INDUSTRIAL COATING;B;3;1;3;4
S963;PC;4,4;FERT;NORM;BOGOTÁ;72;-12;24;72;24;36;44;44;44;44;ROOFING;C;12;15;12;11
S963;PC;4,4;FERT;NORM;ORIENTE;0;36;0;12;36;0;16;16;16;16;ROOFING;C;6;6;5;5
S35;PC;3;FERT;YERL;BOGOTÁ;3;0;90;0;72;72;48;48;48;48;FLOORING;C;36;41;33;4
S35;PC;3;FERT;YERL;ORIENTE;0;12;0;0;24;0;8;8;8;8;FLOORING;C;38;46;37;5
S35;PC;3;FERT;YERL;CALI;0;0;0;24;12;0;12;12;12;12;FLOORING;C;17;12;9;1
S35;PC;3;FERT;YERL;PEREIRA;9;0;0;0;0;0;2;2;2;2;FLOORING;C;10;12;10;1
S35;PC;3;FERT;YERL;BARRANQUILLA;0;0;0;0;0;0;0;0;0;0;FLOORING;C;4;5;4;0
S648;PC;3,2;FERT;NORM;CALI;36;30;72;3;21;0;27;27;27;27;ENG REFURBISHMENT;C;19;12;12;6
S648;PC;3,2;FERT;NORM;ORIENTE;36;18;18;9;0;18;17;17;17;17;ENG REFURBISHMENT;C;7;4;5;2
S648;PC;3,2;FERT;NORM;PEREIRA;18;0;27;0;18;18;14;14;14;14;ENG REFURBISHMENT;C;8;5;6;3
S648;PC;3,2;FERT;NORM;BOGOTÁ;6;18;0;18;3;36;19;19;19;19;ENG REFURBISHMENT;C;5;4;5;2
S648;PC;3,2;FERT;NORM;MEDELLÍN;21;0;0;0;0;18;7;7;7;7;ENG REFURBISHMENT;C;7;5;5;2
S18;PC;4;FERT;ERLA;BOGOTÁ;0;0;48;0;0;0;8;8;8;8;FLOORING;C;11;18;3;0
S18;PC;4;FERT;ERLA;CALI;0;15;21;-9;12;0;7;7;7;7;FLOORING;C;2;4;1;0
S808;PC;230;FERT;NORM;PEREIRA;27;9;12;0;18;15;14;14;14;14;CONCRETE.;B;27;25;24;15
S808;PC;230;FERT;NORM;CALI;12;12;9;9;9;9;10;10;10;10;CONCRETE.;B;17;15;14;9
S808;PC;230;FERT;NORM;BOGOTÁ;12;9;21;12;0;9;11;11;11;11;CONCRETE.;B;9;8;8;5
S808;PC;230;FERT;NORM;MEDELLÍN;3;6;30;3;18;21;14;14;14;14;CONCRETE.;B;7;9;9;6
S808;PC;230;FERT;NORM;ORIENTE;0;0;3;12;9;0;7;7;7;7;CONCRETE.;B;8;7;7;4
S808;PC;230;FERT;NORM;BARRANQUILLA;15;12;12;0;6;0;8;8;8;8;CONCRETE.;B;6;5;5;3
S4104;PC;25;FERT;NORM;CALI;30;24;6;42;3;9;19;19;19;19;CONCRETE.;C;8;28;17;4
S4104;PC;25;FERT;NORM;PEREIRA;12;6;6;0;6;21;9;9;9;9;CONCRETE.;C;5;18;11;3
S4104;PC;25;FERT;NORM;MEDELLÍN;12;9;6;18;0;24;14;14;14;14;CONCRETE.;C;3;11;7;2
S4104;PC;25;FERT;NORM;BOGOTÁ;0;6;6;3;12;9;8;8;8;8;CONCRETE.;C;4;14;9;2
S4104;PC;25;FERT;NORM;BARRANQUILLA;3;6;0;0;0;0;2;2;2;2;CONCRETE.;C;1;5;3;1
S746;PC;14,38;FERT;NORM;SANTANDER;0;0;0;0;0;0;0;0;0;0;INDUSTRIAL COATING;B;89;76;116;36
S746;PC;14,38;FERT;NORM;PEREIRA;0;0;0;0;0;0;0;0;0;0;INDUSTRIAL COATING;B;3;3;5;2
S746;PC;14,38;FERT;NORM;BOGOTÁ;0;0;0;0;0;0;0;0;0;0;INDUSTRIAL COATING;B;3;3;5;1
S1264;PC;18;FERT;NORM;BOGOTÁ;0;36;27;48;0;12;21;21;21;21;ROOFING;B;10;9;12;8
S1264;PC;18;FERT;NORM;BARRANQUILLA;0;0;0;3;45;0;16;16;16;16;ROOFING;B;8;6;8;5
S1264;PC;18;FERT;NORM;ORIENTE;24;15;0;0;12;3;9;9;9;9;ROOFING;B;4;3;5;3
S1264;PC;18;FERT;NORM;CALI;0;9;15;0;9;12;8;8;8;8;ROOFING;B;1;2;2;1
S2822;PC;20,744;FERT;NORM;PEREIRA;0;39;75;75;30;60;55;55;55;55;INDUSTRIAL COATING;B;45;50;0;50
S4115;PC;230;FERT;NORM;ORIENTE;24;18;24;24;6;15;19;19;19;19;CONCRETE.;B;22;13;17;11
S4115;PC;230;FERT;NORM;BARRANQUILLA;18;18;15;18;0;12;14;14;14;14;CONCRETE.;B;20;11;15;10
S4115;PC;230;FERT;NORM;CALI;6;12;12;3;21;12;12;12;12;12;CONCRETE.;B;14;8;10;7
S4115;PC;230;FERT;NORM;PEREIRA;3;12;6;9;15;12;12;12;12;12;CONCRETE.;B;6;4;6;4
S4115;PC;230;FERT;NORM;BOGOTÁ;9;3;0;6;12;-12;3;3;3;3;CONCRETE.;B;6;4;5;3
S4115;PC;230;FERT;NORM;MEDELLÍN;3;3;0;0;9;0;3;3;3;3;CONCRETE.;B;4;2;3;2
S3304;PC;10;FERT;NORM;MEDELLÍN;0;18;0;0;0;0;3;3;3;3;BUILDING FINISHING;C;1;0;10;10
S3304;PC;10;FERT;NORM;CALI;6;0;30;6;0;66;24;24;24;24;BUILDING FINISHING;C;0;0;18;18
S825;PC;4,92;FERT;NORM;BARRANQUILLA;3;72;0;15;3;12;18;18;18;18;BUILDING FINISHING;C;7;6;30;41
S825;PC;4,92;FERT;NORM;MEDELLÍN;36;0;0;120;0;0;40;40;40;40;BUILDING FINISHING;C;8;6;33;45
S825;PC;4,92;FERT;NORM;ORIENTE;0;0;12;24;0;0;8;8;8;8;BUILDING FINISHING;C;3;2;13;18
S825;PC;4,92;FERT;NORM;PEREIRA;0;0;12;6;6;0;4;4;4;4;BUILDING FINISHING;C;1;1;3;4
S825;PC;4,92;FERT;NORM;BOGOTÁ;0;0;0;6;6;0;4;4;4;4;BUILDING FINISHING;C;1;1;4;5
S136;PC;18,8;FERT;NORM;CALI;0;0;33;24;69;120;71;71;71;71;INDUSTRIAL COATING;B;13;15;19;19
S136;PC;18,8;FERT;NORM;BOGOTÁ;27;30;3;18;18;39;25;25;25;25;INDUSTRIAL COATING;B;21;15;18;19
S136;PC;18,8;FERT;NORM;SANTANDER;0;0;0;0;0;0;0;0;0;0;INDUSTRIAL COATING;B;11;1;1;1
S136;PC;18,8;FERT;NORM;ORIENTE;0;0;0;0;15;0;5;5;5;5;INDUSTRIAL COATING;B;6;2;3;3
S136;PC;18,8;FERT;NORM;BARRANQUILLA;12;3;0;0;0;0;3;3;3;3;INDUSTRIAL COATING;B;2;1;2;2
S1199;PC;18;FERT;YERL;MEDELLÍN;54;42;66;18;30;27;40;40;40;40;FLOORING;B;71;28;13;27
S1199;PC;18;FERT;YERL;BARRANQUILLA;0;0;0;30;0;18;16;16;16;16;FLOORING;B;27;10;5;10
S1199;PC;18;FERT;YERL;CALI;6;0;0;3;3;0;2;2;2;2;FLOORING;B;12;3;1;3
S1326;PC;4,87;FERT;YERL;BOGOTÁ;108;15;60;81;36;90;69;69;69;69;FLOORING;B;51;44;32;31
S179;PC;28,39;FERT;NORM;PEREIRA;60;0;0;39;0;30;23;23;23;23;INDUSTRIAL COATING;B;18;18;17;17
S179;PC;28,39;FERT;NORM;BOGOTÁ;0;39;9;36;33;30;33;33;33;33;INDUSTRIAL COATING;B;18;20;19;19
S3192;PC;53,94;FERT;YERL;BOGOTÁ;66;48;39;84;30;111;75;75;75;75;INDUSTRIAL COATING;A;13;26;85;42
S13;PC;150;FERT;YERL;ORIENTE;0;0;0;0;0;0;0;0;0;0;ENG REFURBISHMENT;B;80;80;0;80
S13;PC;150;FERT;YERL;SANTANDER;0;0;0;0;0;0;0;0;0;0;ENG REFURBISHMENT;B;33;33;0;33
S150;PC;18,17;FERT;NORM;CALI;0;0;0;15;27;117;53;53;53;53;INDUSTRIAL COATING;B;12;16;26;25
S150;PC;18,17;FERT;NORM;PEREIRA;3;0;3;0;0;0;1;1;1;1;INDUSTRIAL COATING;B;12;11;17;17
S150;PC;18,17;FERT;NORM;MEDELLÍN;0;0;0;0;0;0;0;0;0;0;INDUSTRIAL COATING;B;7;6;10;9
S150;PC;18,17;FERT;NORM;BOGOTÁ;0;12;0;0;9;0;4;4;4;4;INDUSTRIAL COATING;B;3;3;4;4
S150;PC;18,17;FERT;NORM;ORIENTE;0;0;0;0;9;0;3;3;3;3;INDUSTRIAL COATING;B;3;3;5;5
S3126;PC;23,55;FERT;YERL;ORIENTE;18;33;51;0;27;36;28;28;28;28;INDUSTRIAL COATING;B;0;34;17;62
S3126;PC;23,55;FERT;YERL;BOGOTÁ;0;15;21;27;15;27;23;23;23;23;INDUSTRIAL COATING;B;0;16;8;29
S3925;PC;1;FERT;ERLA;MEDELLÍN;0;132;90;0;84;180;88;88;88;88;ENG REFURBISHMENT;C;103;127;137;137
S3925;PC;1;FERT;ERLA;BARRANQUILLA;0;0;0;0;30;0;10;10;10;10;ENG REFURBISHMENT;C;10;8;8;8
S3925;PC;1;FERT;ERLA;CALI;0;0;0;0;18;0;6;6;6;6;ENG REFURBISHMENT;C;6;5;5;5
S3129;PC;24,45;FERT;YERL;BOGOTÁ;0;3;51;45;6;39;30;30;30;30;INDUSTRIAL COATING;B;12;6;37;55
S3129;PC;24,45;FERT;YERL;ORIENTE;0;39;3;3;6;0;9;9;9;9;INDUSTRIAL COATING;B;4;2;10;15
S1071;M;0,287;FERT;NORM;PEREIRA;0;0;0;0;0;0;0;0;0;0;WATERPROOFING;C;0;0;529;0
S650;PC;12,5;FERT;NORM;MEDELLÍN;189;0;0;0;0;0;32;32;32;32;ENG REFURBISHMENT;C;5;43;17;47
S650;PC;12,5;FERT;NORM;BOGOTÁ;138;0;3;0;0;0;24;24;24;24;ENG REFURBISHMENT;C;6;50;20;55
S650;PC;12,5;FERT;NORM;SANTANDER;0;0;0;0;0;81;27;27;27;27;ENG REFURBISHMENT;C;10;102;41;112
S650;PC;12,5;FERT;NORM;BARRANQUILLA;12;0;0;0;0;0;2;2;2;2;ENG REFURBISHMENT;C;3;25;10;28
S821;PC;50,3;FERT;NORM;MEDELLÍN;0;0;0;0;0;0;0;0;0;0;ROOFING;C;40;0;0;0
S821;PC;50,3;FERT;NORM;SANTANDER;0;0;0;0;0;0;0;0;0;0;ROOFING;C;54;0;54;0
S821;PC;50,3;FERT;NORM;BOGOTÁ;33;0;0;0;0;3;6;6;6;6;ROOFING;C;7;0;7;0
S821;PC;50,3;FERT;NORM;PEREIRA;0;-18;0;0;0;0;0;0;0;0;ROOFING;C;30;0;30;0
S1249;PC;25;FERT;NORM;CALI;0;6;6;24;21;21;22;22;22;22;CONCRETE.;C;50;119;28;56
S1249;PC;25;FERT;NORM;BARRANQUILLA;0;15;18;0;0;66;22;22;22;22;CONCRETE.;C;11;51;12;24
S1249;PC;25;FERT;NORM;BOGOTÁ;0;0;0;0;6;3;3;3;3;3;CONCRETE.;C;4;13;3;6
S1249;PC;25;FERT;NORM;PEREIRA;0;6;0;0;0;3;2;2;2;2;CONCRETE.;C;2;3;1;1
S4311;PC;3,407;FERT;NORM;BARRANQUILLA;30;24;36;105;33;15;51;51;51;51;INDUSTRIAL COATING;C;40;36;36;36
S4311;PC;3,407;FERT;NORM;BOGOTÁ;27;0;0;0;0;24;9;9;9;9;INDUSTRIAL COATING;C;5;7;7;7
S4311;PC;3,407;FERT;NORM;ORIENTE;0;0;3;3;0;0;1;1;1;1;INDUSTRIAL COATING;C;4;4;4;4
S3097;PC;8,101;FERT;YERL;PEREIRA;0;0;0;0;0;468;156;156;156;156;INDUSTRIAL COATING;C;0;130;0;130
S3097;PC;8,101;FERT;YERL;BARRANQUILLA;12;0;0;3;0;3;3;3;3;3;INDUSTRIAL COATING;C;0;13;0;13
S3097;PC;8,101;FERT;YERL;ORIENTE;0;0;0;0;0;0;0;0;0;0;INDUSTRIAL COATING;C;0;5;0;5
S1218;PC;220;FERT;NORM;BARRANQUILLA;3;21;12;24;42;27;31;31;31;31;WATERPROOFING;B;32;16;22;12
S1218;PC;220;FERT;NORM;BOGOTÁ;3;0;9;12;21;12;15;15;15;15;WATERPROOFING;B;17;10;13;7
S1218;PC;220;FERT;NORM;MEDELLÍN;3;3;0;3;0;3;2;2;2;2;WATERPROOFING;B;4;2;3;2
S3569;PC;26;FERT;YERL;BOGOTÁ;90;105;0;24;0;21;40;40;40;40;INDUSTRIAL COATING;B;52;61;8;2
S3569;PC;26;FERT;YERL;BARRANQUILLA;0;0;0;0;0;0;0;0;0;0;INDUSTRIAL COATING;B;4;2;0;0
S900;PC;4,391;FERT;NORM;PEREIRA;12;0;3;0;0;6;4;4;4;4;INDUSTRIAL COATING;C;18;13;4;9
